game_name,participant ID,trial_no,tool,posx,posy,success,attempt #,Gravity
Table_B,1583,7,obj2,432,554.5,0,10,200
Table_B,1583,7,obj1,255,541.5,0,11,200
Table_B,1583,7,obj3,229,516.5,0,12,200
Falling_B,1583,8,obj2,285,51.5,0,1,200
Falling_B,1583,8,obj1,231,40.5,0,2,200
Falling_B,1583,8,obj3,179,14.5,0,3,200
Falling_B,1583,8,obj3,202,17.5,0,4,200
Falling_B,1583,8,obj3,202,131.5,0,5,200
Falling_B,1583,8,obj3,379,206.5,0,6,200
Falling_B,1583,8,obj3,371,14.5,0,7,200
Falling_B,1583,8,obj3,381,138.5,0,8,200
Falling_B,1583,8,obj1,398,229.5,0,9,200
Falling_B,1583,8,obj1,362,91.5,0,10,200
Falling_B,1583,8,obj2,376,204.5,0,11,200
Falling_B,1583,8,obj1,391,163.5,0,12,200
BridgeAlt,1583,9,obj3,315,504.5,1,1,200
Unsupport,1583,10,obj3,79,28.5,0,1,200
Unsupport,1583,10,obj2,542,32.5,0,2,200
Unsupport,1583,10,obj2,535,41.5,0,3,200
Unsupport,1583,10,obj2,526,31.5,0,4,200
Unsupport,1583,10,obj3,520,28.5,0,5,200
Unsupport,1583,10,obj1,64,36.5,1,6,200
Falling_v2,1583,11,obj1,314,342.5,0,1,200
Falling_v2,1583,11,obj1,298,368.5,1,2,200
Filler,1583,12,obj3,241,177.5,1,1,200
Launch_B,1583,13,obj2,338,408.5,0,1,200
Launch_B,1583,13,obj2,115,238.5,0,2,200
Launch_B,1583,13,obj2,131,308.5,0,3,200
Launch_B,1583,13,obj2,115,246.5,0,4,200
Launch_B,1583,13,obj2,120,271.5,0,5,200
Launch_B,1583,13,obj2,123,257.5,0,6,200
Launch_B,1583,13,obj3,74,43.5,0,7,200
Launch_B,1583,13,obj3,97,43.5,0,8,200
Launch_B,1583,13,obj1,94,133.5,0,9,200
Launch_B,1583,13,obj2,125,193.5,0,10,200
Launch_B,1583,13,obj2,136,15.5,1,11,200
Balance,1583,14,obj3,400,182.5,0,1,200
Balance,1583,14,obj3,424,185.5,0,2,200
Balance,1583,14,obj3,471,183.5,1,3,200
Table_A,1583,15,obj3,230,515.5,0,1,400
Table_A,1583,15,obj3,214,516.5,0,2,400
Table_A,1583,15,obj1,252,541.5,0,3,400
Table_A,1583,15,obj1,252,541.5,0,4,400
Table_A,1583,15,obj1,428,541.5,0,5,400
Table_A,1583,15,obj1,368,540.5,0,6,400
Table_A,1583,15,obj2,300,567.5,0,7,400
Table_A,1583,15,obj2,279,526.5,0,8,400
Table_A,1583,15,obj3,223,190.5,0,9,400
Table_A,1583,15,obj1,210,50.5,0,10,400
Table_A,1583,15,obj1,217,50.5,0,11,400
Table_A,1583,15,obj1,219,331.5,0,12,400
Catapult,1583,16,obj1,390,317.5,0,1,400
Catapult,1583,16,obj3,448,230.5,0,2,400
Catapult,1583,16,obj2,395,38.5,1,3,400
Bridge,1583,17,obj2,312,537.5,0,1,400
Bridge,1583,17,obj2,228,536.5,0,2,400
Bridge,1583,17,obj1,303,536.5,1,3,400
FridgeMagnet,1583,18,obj1,39,33.5,0,1,400
FridgeMagnet,1583,18,obj2,30,44.5,0,2,400
FridgeMagnet,1583,18,obj3,14,42.5,1,3,400
Launch_A,1583,19,obj1,89,27.5,1,1,400
Towers_B,1583,20,obj2,270,176.5,1,1,400
Chaining,1583,21,obj2,565,115.5,0,1,400
Chaining,1583,21,obj2,531,27.5,0,2,400
Chaining,1583,21,obj1,69,28.5,0,3,400
Chaining,1583,21,obj2,68,28.5,0,4,400
Chaining,1583,21,obj1,531,27.5,0,5,400
Chaining,1583,21,obj1,532,275.5,0,6,400
Chaining,1583,21,obj1,531,383.5,0,7,400
Chaining,1583,21,obj3,522,126.5,0,8,400
Chaining,1583,21,obj3,72,22.5,0,9,400
Chaining,1583,21,obj2,567,27.5,0,10,400
Chaining,1583,21,obj2,568,27.5,0,11,400
Chaining,1583,21,obj1,69,28.5,0,12,400
Collapse,1583,22,obj1,82,26.5,0,1,100
Collapse,1583,22,obj1,286,298.5,1,2,100
Towers_A,1583,23,obj1,359,37.5,0,1,100
Towers_A,1583,23,obj1,335,37.5,1,2,100
Remove,1583,24,obj3,415,268.5,0,1,100
Remove,1583,24,obj1,340,194.5,0,2,100
Remove,1583,24,obj1,371,225.5,0,3,100
Remove,1583,24,obj1,356,237.5,0,4,100
Remove,1583,24,obj3,342,219.5,1,5,100
SeeSaw,1583,25,obj1,234,551.5,0,1,100
SeeSaw,1583,25,obj3,402,25.5,0,2,100
SeeSaw,1583,25,obj1,211,552.5,0,3,100
SeeSaw,1583,25,obj3,402,363.5,0,4,100
SeeSaw,1583,25,obj3,380,431.5,0,5,100
SeeSaw,1583,25,obj3,348,440.5,0,6,100
SeeSaw,1583,25,obj3,44,272.5,0,7,100
SeeSaw,1583,25,obj1,16,43.5,0,8,100
SeeSaw,1583,25,obj2,146,315.5,0,9,100
SeeSaw,1583,25,obj1,264,358.5,0,10,100
SeeSaw,1583,25,obj1,255,419.5,0,11,100
SeeSaw,1583,25,obj1,263,438.5,0,12,100
DoubleDown,1583,26,obj1,396,312.5,0,1,100
DoubleDown,1583,26,obj1,392,22.5,0,2,100
DoubleDown,1583,26,obj1,376,22.5,1,3,100
Funnel,1583,27,obj2,580,21.5,1,1,100
CatapultAlt,1583,28,obj1,270,455.5,0,1,100
CatapultAlt,1583,28,obj1,269,294.5,0,2,100
CatapultAlt,1583,28,obj2,253,38.5,0,3,100
CatapultAlt,1583,28,obj2,237,37.5,0,4,100
CatapultAlt,1583,28,obj3,241,12.5,0,5,100
CatapultAlt,1583,28,obj2,237,117.5,0,6,100
CatapultAlt,1583,28,obj2,237,122.5,0,7,100
CatapultAlt,1583,28,obj2,238,38.5,1,8,100
Basic,1606,1,obj1,79,356,0,1,200
Basic,1606,1,obj2,62,392,0,2,200
Basic,1606,1,obj2,102,133,1,3,200
Basic_v2,1606,2,obj3,269,301,0,1,200
Basic_v2,1606,2,obj3,258,302,0,2,200
Basic_v2,1606,2,obj3,512,191,0,3,200
Basic_v2,1606,2,obj2,524,279,0,4,200
Basic_v2,1606,2,obj3,224,292,0,5,200
Basic,1611,1,obj2,86,233,0,1,200
Basic,1611,1,obj2,78,315,1,2,200
Basic_v2,1611,2,obj2,525,22,0,1,200
Basic_v2,1611,2,obj1,531,38,0,2,200
Basic_v2,1611,2,obj1,543,22,0,3,200
Basic_v2,1611,2,obj1,531,33,0,4,200
Basic_v2,1611,2,obj2,524,42,0,5,200
Basic_v2,1611,2,obj1,512,31,1,6,200
Balance,1611,3,obj3,230,229,0,1,200
Balance,1611,3,obj2,178,433,0,2,200
Balance,1611,3,obj1,183,544,0,3,200
Balance,1611,3,obj3,230,186,0,4,200
Balance,1611,3,obj2,170,223,0,5,200
Balance,1611,3,obj2,133,472,0,6,200
Balance,1611,3,obj2,251,217,0,7,200
Balance,1611,3,obj1,164,509,0,8,200
Balance,1611,3,obj2,175,372,0,9,200
Balance,1611,3,obj2,209,459,0,10,200
Balance,1611,3,obj2,200,497,0,11,200
Balance,1611,3,obj2,186,508,0,12,200
Table_B,1611,4,obj3,383,565,0,1,200
Table_B,1611,4,obj2,257,542,0,2,200
Table_B,1611,4,obj3,229,518,0,3,200
Table_B,1611,4,obj3,215,518,0,4,200
Table_B,1611,4,obj1,316,545,0,5,200
Table_B,1611,4,obj1,296,546,1,6,200
Launch_B,1611,5,obj3,282,350,0,1,200
Launch_B,1611,5,obj2,109,352,0,2,200
Launch_B,1611,5,obj1,108,366,0,3,200
Launch_B,1611,5,obj3,122,241,0,4,200
Launch_B,1611,5,obj2,101,353,0,5,200
Launch_B,1611,5,obj1,151,41,0,6,200
Launch_B,1611,5,obj1,119,51,0,7,200
Launch_B,1611,5,obj1,144,34,0,8,200
Launch_B,1611,5,obj2,132,60,1,9,200
Filler,1611,6,obj3,238,117,0,1,200
Filler,1611,6,obj3,242,251,1,2,200
Unsupport,1611,7,obj1,494,34,0,1,200
Unsupport,1611,7,obj3,554,28,0,2,200
Unsupport,1611,7,obj2,41,33,0,3,200
Unsupport,1611,7,obj1,42,34,0,4,200
Unsupport,1611,7,obj3,51,27,1,5,200
Backup,1611,8,obj2,285,57,0,1,200
Backup,1611,8,obj1,265,78,1,2,200
BridgeAlt,1611,9,obj1,315,395,0,1,200
BridgeAlt,1611,9,obj3,315,497,1,2,200
Falling_B,1611,10,obj3,191,191,0,1,200
Falling_B,1611,10,obj2,251,102,0,2,200
Falling_B,1611,10,obj3,219,238,0,3,200
Falling_B,1611,10,obj1,408,335,0,4,200
Falling_B,1611,10,obj2,228,71,1,5,200
Falling_v2,1611,11,obj2,310,347,0,1,200
Falling_v2,1611,11,obj3,298,352,0,2,200
Falling_v2,1611,11,obj3,313,359,1,3,200
Table_v2,1611,12,obj1,180,531,1,1,200
BalanceUnder,1611,13,obj2,253,150,0,1,200
BalanceUnder,1611,13,obj3,308,344,0,2,200
BalanceUnder,1611,13,obj2,341,341,0,3,200
BalanceUnder,1611,13,obj1,342,349,1,4,200
Shove,1611,14,obj3,316,527,0,1,200
Shove,1611,14,obj1,385,472,1,2,200
Launch_A,1611,15,obj2,105,352,0,1,400
Launch_A,1611,15,obj2,87,328,0,2,400
Launch_A,1611,15,obj1,96,291,1,3,400
Catapult,1611,16,obj2,421,133,1,1,400
FridgeMagnet,1611,17,obj1,260,54,0,1,400
FridgeMagnet,1611,17,obj1,361,61,0,2,400
FridgeMagnet,1611,17,obj2,345,34,0,3,400
FridgeMagnet,1611,17,obj3,316,127,0,4,400
FridgeMagnet,1611,17,obj2,319,131,0,5,400
FridgeMagnet,1611,17,obj2,325,130,0,6,400
FridgeMagnet,1611,17,obj3,326,129,0,7,400
FridgeMagnet,1611,17,obj1,272,113,0,8,400
FridgeMagnet,1611,17,obj3,319,132,0,9,400
FridgeMagnet,1611,17,obj2,316,128,0,10,400
FridgeMagnet,1611,17,obj2,315,65,0,11,400
FridgeMagnet,1611,17,obj3,295,110,0,12,400
Chaining,1611,18,obj3,48,30,0,1,400
Chaining,1611,18,obj1,42,29,0,2,400
Chaining,1611,18,obj2,544,46,0,3,400
Chaining,1611,18,obj2,562,30,0,4,400
Chaining,1611,18,obj2,541,29,0,5,400
Chaining,1611,18,obj1,52,27,1,6,400
Table_A,1611,19,obj2,272,531,0,1,400
Table_A,1611,19,obj1,412,544,0,2,400
Table_A,1611,19,obj3,442,517,0,3,400
Table_A,1611,19,obj2,442,543,1,4,400
Bridge,1611,20,obj1,305,538,1,1,400
Towers_B,1611,21,obj2,294,61,0,1,400
Towers_B,1611,21,obj3,283,43,0,2,400
Towers_B,1611,21,obj2,296,43,0,3,400
Towers_B,1611,21,obj2,239,38,0,4,400
Towers_B,1611,21,obj2,241,40,1,5,400
Funnel,1611,22,obj1,317,42,0,1,100
Funnel,1611,22,obj2,282,31,1,2,100
Towers_A,1611,23,obj2,242,65,0,1,100
Towers_A,1611,23,obj3,265,50,1,2,100
Collapse,1611,24,obj2,280,299,0,1,100
Collapse,1611,24,obj1,281,71,1,2,100
SeeSaw,1611,25,obj1,336,553,0,1,100
SeeSaw,1611,25,obj1,288,552,0,2,100
SeeSaw,1611,25,obj1,328,555,0,3,100
SeeSaw,1611,25,obj1,325,558,0,4,100
SeeSaw,1611,25,obj1,317,553,1,5,100
CatapultAlt,1611,26,obj3,241,83,0,1,100
CatapultAlt,1611,26,obj2,237,44,1,2,100
Remove,1611,27,obj1,363,243,0,1,100
Remove,1611,27,obj1,354,230,0,2,100
Remove,1611,27,obj3,336,275,1,3,100
DoubleDown,1611,28,obj1,365,36,1,1,100
Basic,1625,1,obj1,91,133,1,1,200
Basic_v2,1625,2,obj2,511,40,0,1,200
Basic_v2,1625,2,obj1,525,23,0,2,200
Basic_v2,1625,2,obj1,511,24,1,3,200
Backup,1625,3,obj3,271,56,0,1,200
Backup,1625,3,obj2,440,66,0,2,200
Backup,1625,3,obj1,254,82,0,3,200
Backup,1625,3,obj1,423,442,0,4,200
Backup,1625,3,obj1,558,36,0,5,200
Backup,1625,3,obj2,268,112,0,6,200
Backup,1625,3,obj2,269,67,0,7,200
Backup,1625,3,obj2,269,113,0,8,200
Backup,1625,3,obj2,273,80,0,9,200
Backup,1625,3,obj2,283,85,0,10,200
Backup,1625,3,obj2,262,101,0,11,200
Backup,1625,3,obj2,378,108,0,12,200
BridgeAlt,1625,4,obj3,286,424,0,1,200
BridgeAlt,1625,4,obj3,304,475,0,2,200
BridgeAlt,1625,4,obj3,305,467,0,3,200
BridgeAlt,1625,4,obj3,310,458,0,4,200
BridgeAlt,1625,4,obj1,316,439,0,5,200
BridgeAlt,1625,4,obj2,316,407,0,6,200
BridgeAlt,1625,4,obj3,316,462,1,7,200
BalanceUnder,1625,5,obj1,315,332,1,1,200
Falling_B,1625,6,obj2,376,154,0,1,200
Falling_B,1625,6,obj3,204,237,0,2,200
Falling_B,1625,6,obj2,301,65,0,3,200
Falling_B,1625,6,obj1,362,189,0,4,200
Falling_B,1625,6,obj1,378,41,0,5,200
Falling_B,1625,6,obj1,371,68,0,6,200
Falling_B,1625,6,obj1,344,154,0,7,200
Falling_B,1625,6,obj1,366,51,0,8,200
Falling_B,1625,6,obj1,239,128,0,9,200
Falling_B,1625,6,obj1,215,56,0,10,200
Falling_B,1625,6,obj2,227,75,1,11,200
Table_B,1625,7,obj1,416,252,0,1,200
Table_B,1625,7,obj1,225,389,0,2,200
Table_B,1625,7,obj2,461,501,0,3,200
Table_B,1625,7,obj3,226,459,0,4,200
Table_B,1625,7,obj2,364,452,0,5,200
Table_B,1625,7,obj1,318,395,0,6,200
Table_B,1625,7,obj3,211,421,0,7,200
Table_B,1625,7,obj1,208,367,0,8,200
Table_B,1625,7,obj1,218,381,0,9,200
Table_B,1625,7,obj2,321,404,0,10,200
Table_B,1625,7,obj1,492,478,0,11,200
Table_B,1625,7,obj1,225,251,0,12,200
Balance,1625,8,obj2,282,254,0,1,200
Balance,1625,8,obj2,438,236,0,2,200
Balance,1625,8,obj2,310,213,0,3,200
Balance,1625,8,obj3,366,234,0,4,200
Balance,1625,8,obj3,449,227,0,5,200
Balance,1625,8,obj3,463,207,1,6,200
Unsupport,1625,9,obj1,58,57,1,1,200
Falling_v2,1625,10,obj1,337,181,0,1,200
Falling_v2,1625,10,obj1,361,51,0,2,200
Falling_v2,1625,10,obj1,338,33,0,3,200
Falling_v2,1625,10,obj2,345,38,0,4,200
Falling_v2,1625,10,obj2,330,33,0,5,200
Falling_v2,1625,10,obj1,327,54,0,6,200
Falling_v2,1625,10,obj1,319,68,0,7,200
Falling_v2,1625,10,obj1,322,33,0,8,200
Falling_v2,1625,10,obj3,321,53,0,9,200
Falling_v2,1625,10,obj3,301,43,0,10,200
Falling_v2,1625,10,obj1,317,36,0,11,200
Falling_v2,1625,10,obj1,320,90,0,12,200
Launch_B,1625,11,obj1,364,426,0,1,200
Launch_B,1625,11,obj1,102,204,0,2,200
Launch_B,1625,11,obj3,77,208,0,3,200
Launch_B,1625,11,obj3,99,117,0,4,200
Launch_B,1625,11,obj3,78,91,0,5,200
Launch_B,1625,11,obj3,81,52,0,6,200
Launch_B,1625,11,obj3,60,56,0,7,200
Launch_B,1625,11,obj3,66,67,0,8,200
Launch_B,1625,11,obj3,87,55,0,9,200
Launch_B,1625,11,obj3,88,47,0,10,200
Launch_B,1625,11,obj3,55,84,0,11,200
Launch_B,1625,11,obj3,72,48,0,12,200
Filler,1625,12,obj3,239,139,0,1,200
Filler,1625,12,obj2,233,198,0,2,200
Filler,1625,12,obj3,245,167,1,3,200
Table_v2,1625,13,obj3,234,391,0,1,200
Table_v2,1625,13,obj3,301,377,0,2,200
Table_v2,1625,13,obj1,302,365,0,3,200
Table_v2,1625,13,obj2,228,73,0,4,200
Table_v2,1625,13,obj2,262,173,0,5,200
Table_v2,1625,13,obj1,303,330,0,6,200
Table_v2,1625,13,obj1,287,316,0,7,200
Table_v2,1625,13,obj1,276,193,0,8,200
Table_v2,1625,13,obj1,259,130,0,9,200
Table_v2,1625,13,obj1,303,95,0,10,200
Table_v2,1625,13,obj1,267,96,0,11,200
Table_v2,1625,13,obj1,334,78,0,12,200
Shove,1625,14,obj1,389,186,1,1,200
Table_A,1625,15,obj3,226,418,0,1,400
Table_A,1625,15,obj1,246,106,0,2,400
Table_A,1625,15,obj2,387,91,0,3,400
Table_A,1625,15,obj2,315,211,0,4,400
Table_A,1625,15,obj3,431,406,0,5,400
Table_A,1625,15,obj1,152,245,0,6,400
Table_A,1625,15,obj2,196,443,0,7,400
Table_A,1625,15,obj2,196,216,0,8,400
Table_A,1625,15,obj1,263,156,0,9,400
Table_A,1625,15,obj1,267,110,0,10,400
Table_A,1625,15,obj1,252,82,0,11,400
Table_A,1625,15,obj1,240,215,0,12,400
FridgeMagnet,1625,16,obj2,124,56,1,1,400
Launch_A,1625,17,obj3,55,177,0,1,400
Launch_A,1625,17,obj1,94,157,1,2,400
Catapult,1625,18,obj2,373,379,0,1,400
Catapult,1625,18,obj1,392,154,0,2,400
Catapult,1625,18,obj2,406,54,0,3,400
Catapult,1625,18,obj2,382,146,1,4,400
Towers_B,1625,19,obj1,290,103,0,1,400
Towers_B,1625,19,obj1,264,123,0,2,400
Towers_B,1625,19,obj2,263,135,0,3,400
Towers_B,1625,19,obj2,237,109,0,4,400
Towers_B,1625,19,obj3,265,117,0,5,400
Towers_B,1625,19,obj2,264,112,1,6,400
Chaining,1625,20,obj1,48,96,0,1,400
Chaining,1625,20,obj1,54,44,1,2,400
Bridge,1625,21,obj1,305,296,0,1,400
Bridge,1625,21,obj3,296,425,0,2,400
Bridge,1625,21,obj2,366,220,0,3,400
Bridge,1625,21,obj1,171,278,0,4,400
Bridge,1625,21,obj1,299,413,0,5,400
Bridge,1625,21,obj1,261,198,0,6,400
Bridge,1625,21,obj1,452,303,0,7,400
Bridge,1625,21,obj1,177,209,0,8,400
Bridge,1625,21,obj1,178,164,0,9,400
Bridge,1625,21,obj1,214,217,0,10,400
Bridge,1625,21,obj1,188,261,0,11,400
Bridge,1625,21,obj3,283,376,0,12,400
DoubleDown,1625,22,obj2,367,273,0,1,100
DoubleDown,1625,22,obj1,374,59,1,2,100
CatapultAlt,1625,23,obj1,541,30,0,1,100
CatapultAlt,1625,23,obj1,505,46,0,2,100
CatapultAlt,1625,23,obj1,522,66,0,3,100
CatapultAlt,1625,23,obj3,512,56,0,4,100
CatapultAlt,1625,23,obj1,520,29,0,5,100
CatapultAlt,1625,23,obj1,316,214,0,6,100
CatapultAlt,1625,23,obj2,297,82,1,7,100
Towers_A,1625,24,obj1,339,147,1,1,100
SeeSaw,1625,25,obj1,222,355,0,1,100
SeeSaw,1625,25,obj3,286,305,0,2,100
SeeSaw,1625,25,obj3,44,119,0,3,100
SeeSaw,1625,25,obj1,262,384,0,4,100
SeeSaw,1625,25,obj2,293,409,0,5,100
SeeSaw,1625,25,obj2,288,381,0,6,100
SeeSaw,1625,25,obj2,272,425,0,7,100
SeeSaw,1625,25,obj2,263,428,0,8,100
SeeSaw,1625,25,obj1,264,423,0,9,100
SeeSaw,1625,25,obj3,289,406,0,10,100
SeeSaw,1625,25,obj2,270,415,0,11,100
SeeSaw,1625,25,obj2,268,399,0,12,100
Collapse,1625,26,obj1,281,298,1,1,100
Remove,1625,27,obj1,374,211,0,1,100
Remove,1625,27,obj3,330,237,1,2,100
Funnel,1625,28,obj2,570,50,1,1,100
Basic,1634,1,obj3,146,57,0,1,200
Basic,1634,1,obj2,80,115,1,2,200
Basic_v2,1634,2,obj2,539,41,0,1,200
Basic_v2,1634,2,obj2,517,38,0,2,200
Basic_v2,1634,2,obj2,521,51,0,3,200
Basic_v2,1634,2,obj3,550,16,0,4,200
Basic_v2,1634,2,obj1,533,42,0,5,200
Basic_v2,1634,2,obj2,536,53,0,6,200
Basic_v2,1634,2,obj2,505,41,0,7,200
Basic_v2,1634,2,obj2,542,44,0,8,200
Basic_v2,1634,2,obj1,538,81,0,9,200
Basic_v2,1634,2,obj2,531,70,0,10,200
Basic_v2,1634,2,obj2,525,44,0,11,200
Basic_v2,1634,2,obj2,533,192,0,12,200
Falling_B,1634,3,obj3,325,54,0,1,200
Falling_B,1634,3,obj1,382,96,0,2,200
Falling_B,1634,3,obj2,362,89,1,3,200
Table_B,1634,4,obj1,167,87,0,1,200
Table_B,1634,4,obj3,164,181,0,2,200
Table_B,1634,4,obj2,251,138,0,3,200
Table_B,1634,4,obj2,290,286,0,4,200
Table_B,1634,4,obj1,482,87,0,5,200
Table_B,1634,4,obj2,267,431,0,6,200
Table_B,1634,4,obj2,284,397,0,7,200
Table_B,1634,4,obj1,42,137,0,8,200
Table_B,1634,4,obj1,304,212,0,9,200
Table_B,1634,4,obj1,521,110,0,10,200
Table_B,1634,4,obj3,255,457,0,11,200
Table_B,1634,4,obj3,540,143,0,12,200
Unsupport,1634,5,obj1,99,58,0,1,200
Unsupport,1634,5,obj3,508,30,0,2,200
Unsupport,1634,5,obj3,327,37,0,3,200
Unsupport,1634,5,obj1,63,33,1,4,200
BalanceUnder,1634,6,obj1,170,53,0,1,200
BalanceUnder,1634,6,obj1,367,27,0,2,200
BalanceUnder,1634,6,obj1,45,35,0,3,200
BalanceUnder,1634,6,obj2,197,126,0,4,200
BalanceUnder,1634,6,obj1,320,133,0,5,200
BalanceUnder,1634,6,obj3,360,87,0,6,200
BalanceUnder,1634,6,obj3,313,112,0,7,200
BalanceUnder,1634,6,obj1,333,146,0,8,200
BalanceUnder,1634,6,obj2,317,187,0,9,200
BalanceUnder,1634,6,obj2,336,227,0,10,200
BalanceUnder,1634,6,obj3,280,288,1,11,200
Balance,1634,7,obj1,280,217,0,1,200
Balance,1634,7,obj3,281,192,0,2,200
Balance,1634,7,obj1,324,218,0,3,200
Balance,1634,7,obj2,295,215,0,4,200
Balance,1634,7,obj3,270,210,0,5,200
Balance,1634,7,obj1,343,203,0,6,200
Balance,1634,7,obj2,287,224,0,7,200
Balance,1634,7,obj1,445,202,0,8,200
Balance,1634,7,obj2,412,235,0,9,200
Balance,1634,7,obj3,418,210,0,10,200
Balance,1634,7,obj3,397,220,0,11,200
Balance,1634,7,obj3,429,191,0,12,200
Filler,1634,8,obj3,255,132,0,1,200
Filler,1634,8,obj3,239,155,0,2,200
Filler,1634,8,obj3,238,89,1,3,200
Shove,1634,9,obj2,448,50,1,1,200
Launch_B,1634,10,obj2,114,269,0,1,200
Launch_B,1634,10,obj2,102,241,0,2,200
Launch_B,1634,10,obj3,56,135,0,3,200
Launch_B,1634,10,obj2,62,89,0,4,200
Launch_B,1634,10,obj1,78,81,0,5,200
Launch_B,1634,10,obj2,81,61,0,6,200
Launch_B,1634,10,obj2,71,153,0,7,200
Launch_B,1634,10,obj1,80,133,0,8,200
Launch_B,1634,10,obj1,58,37,0,9,200
Launch_B,1634,10,obj2,91,19,0,10,200
Launch_B,1634,10,obj2,91,22,0,11,200
Launch_B,1634,10,obj2,94,15,0,12,200
BridgeAlt,1634,11,obj3,314,114,1,1,200
Falling_v2,1634,12,obj1,182,56,0,1,200
Falling_v2,1634,12,obj3,303,67,0,2,200
Falling_v2,1634,12,obj2,354,60,0,3,200
Falling_v2,1634,12,obj1,356,106,0,4,200
Falling_v2,1634,12,obj3,353,48,0,5,200
Falling_v2,1634,12,obj2,336,56,0,6,200
Falling_v2,1634,12,obj1,351,35,0,7,200
Falling_v2,1634,12,obj3,339,49,0,8,200
Falling_v2,1634,12,obj2,347,59,0,9,200
Falling_v2,1634,12,obj2,317,50,0,11,200
Falling_v2,1634,12,obj3,320,51,0,12,200
Table_v2,1634,13,obj3,519,41,0,1,200
Table_v2,1634,13,obj1,504,76,0,2,200
Table_v2,1634,13,obj1,409,126,0,3,200
Table_v2,1634,13,obj3,392,216,0,4,200
Table_v2,1634,13,obj1,481,126,0,5,200
Table_v2,1634,13,obj1,379,117,0,6,200
Table_v2,1634,13,obj3,400,190,0,7,200
Table_v2,1634,13,obj2,414,145,0,8,200
Table_v2,1634,13,obj1,403,65,0,9,200
Table_v2,1634,13,obj1,493,242,0,10,200
Table_v2,1634,13,obj1,556,275,0,11,200
Table_v2,1634,13,obj1,233,197,0,12,200
Backup,1634,14,obj1,332,96,0,1,200
Backup,1634,14,obj3,283,63,0,2,200
Backup,1634,14,obj2,298,52,0,3,200
Backup,1634,14,obj1,189,56,0,4,200
Backup,1634,14,obj2,286,107,0,5,200
Backup,1634,14,obj1,291,55,0,6,200
Backup,1634,14,obj2,172,50,0,7,200
Backup,1634,14,obj1,301,131,0,8,200
Backup,1634,14,obj1,278,43,1,9,200
Towers_B,1635,15,obj3,380,104,0,1,400
Towers_B,1635,15,obj1,364,132,0,2,400
Towers_B,1635,15,obj2,350,174,0,3,400
Towers_B,1635,15,obj1,345,68,0,4,400
Towers_B,1635,15,obj3,307,81,0,5,400
Towers_B,1635,15,obj2,269,65,1,6,400
Launch_A,1635,16,obj2,83,46,1,1,400
Bridge,1635,17,obj3,551,49,0,1,400
Bridge,1635,17,obj1,287,201,0,2,400
Bridge,1635,17,obj2,153,208,0,3,400
Bridge,1635,17,obj2,357,196,0,4,400
Bridge,1635,17,obj3,456,140,0,5,400
Bridge,1635,17,obj1,514,61,0,7,400
Bridge,1635,17,obj3,259,309,0,8,400
Bridge,1635,17,obj1,75,97,0,9,400
Bridge,1635,17,obj1,303,434,0,10,400
Bridge,1635,17,obj2,304,429,0,11,400
Bridge,1635,17,obj1,296,426,0,12,400
Chaining,1635,18,obj1,60,99,0,1,400
Chaining,1635,18,obj1,62,35,1,2,400
FridgeMagnet,1635,19,obj1,282,32,0,1,400
FridgeMagnet,1635,19,obj3,261,23,0,2,400
FridgeMagnet,1635,19,obj2,301,26,0,3,400
FridgeMagnet,1635,19,obj1,348,58,0,4,400
FridgeMagnet,1635,19,obj2,343,48,0,6,400
FridgeMagnet,1635,19,obj3,347,38,0,7,400
FridgeMagnet,1635,19,obj2,330,56,0,8,400
FridgeMagnet,1635,19,obj2,357,50,0,9,400
FridgeMagnet,1635,19,obj3,322,77,0,10,400
FridgeMagnet,1635,19,obj2,378,104,0,11,400
FridgeMagnet,1635,19,obj2,30,38,1,12,400
Catapult,1635,20,obj2,399,174,1,1,400
Table_A,1635,21,obj2,391,246,0,1,400
Table_A,1635,21,obj2,399,175,0,2,400
Table_A,1635,21,obj1,141,54,0,3,400
Table_A,1635,21,obj3,151,69,0,4,400
Table_A,1635,21,obj2,409,250,0,5,400
Table_A,1635,21,obj1,239,93,0,6,400
Table_A,1635,21,obj2,228,263,0,7,400
Table_A,1635,21,obj3,254,425,0,8,400
Table_A,1635,21,obj1,148,172,0,9,400
Table_A,1635,21,obj1,172,199,0,10,400
Table_A,1635,21,obj1,418,142,0,11,400
Table_A,1635,21,obj2,426,231,0,12,400
SeeSaw,1635,22,obj3,377,365,0,1,100
SeeSaw,1635,22,obj1,296,329,0,2,100
SeeSaw,1635,22,obj3,495,341,0,3,100
SeeSaw,1635,22,obj1,182,150,0,4,100
SeeSaw,1635,22,obj3,215,217,0,5,100
SeeSaw,1635,22,obj3,123,168,0,6,100
SeeSaw,1635,22,obj2,422,281,0,7,100
SeeSaw,1635,22,obj3,220,395,0,8,100
SeeSaw,1635,22,obj3,324,202,0,9,100
SeeSaw,1635,22,obj3,436,140,0,10,100
SeeSaw,1635,22,obj3,347,332,0,11,100
SeeSaw,1635,22,obj1,427,232,0,12,100
Collapse,1635,23,obj2,518,56,0,1,100
Collapse,1635,23,obj1,284,280,1,2,100
DoubleDown,1635,24,obj1,388,30,1,1,100
Towers_A,1635,25,obj1,348,218,1,1,100
Funnel,1635,26,obj2,264,39,1,1,100
CatapultAlt,1635,27,obj2,299,75,1,1,100
